"CUSP_ID","LONGITUDE","LATITUDE","ELAPSED_DAYS","MAG","DEPTH","YEAR","MONTH","DAY","HOUR","MINUTE","SECOND"
3405708,172.088735199898,-43.5926931333372,68.78708005,2.62,5,2010,11,11,11,29,5.00728
3419555,172.37161487823,-43.5942218244998,68.9440195,2.338,12,2010,11,11,15,15,4.57558
3405777,171.289333957023,-43.5084491531738,68.9508203,2.393,5,2010,11,11,15,24,52.16451
3405781,172.196119099874,-43.4175861565558,68.96440416,3.403,6.8438,2010,11,11,15,44,25.81065
3405805,172.311497286152,-43.284950878761,69.01230626,2.732,5,2010,11,11,16,53,24.55187
3405835,172.855127177393,-43.678981855364,69.06538481,2.686,20.9663,2010,11,11,18,9,50.53833
3405904,172.120242791593,-43.1920888178064,69.17273809,3.757,5,2010,11,11,20,44,25.86237
3405931,172.415515061178,-43.6293307288287,69.22811276,3.342,10.045,2010,11,11,22,4,10.23329
3405959,171.935271541032,-43.5673870958924,69.28415858,3.02,5,2010,11,11,23,24,52.59253
3405998,172.192560073993,-43.6240624278567,69.35814579,2.481,5,2010,11,12,1,11,25.08744
3406023,172.27766003856,-43.6052201785041,69.40647893,2.503,5,2010,11,12,2,21,1.07076
3406071,172.384444255548,-43.5746779023671,69.50503363,2.547,5,2010,11,12,4,42,56.19696
3406092,172.511783592687,-43.4098581272873,69.53956174,3.074,5,2010,11,12,5,32,39.42541
3406104,172.446908183792,-43.6409881341551,69.5610044,3.241,5,2010,11,12,6,3,32.07118
3406132,172.113246657523,-43.4421444982732,69.62124574,2.99,5,2010,11,12,7,30,16.92305
3406137,172.330968052776,-43.6349656849487,69.62971667,2.236,5,2010,11,12,7,42,28.81145
3406155,172.341340217132,-43.5960421940063,69.67100822,2.699,5,2010,11,12,8,41,56.40158
3406164,172.260854068461,-43.6192724390597,69.68638931,3.565,5,2010,11,12,9,4,5.32738
3406180,172.48867945061,-43.6079047970187,69.71698649,2.799,5,2010,11,12,9,48,8.92356
3406185,172.388598725859,-43.651792474568,69.72916174,2.344,5,2010,11,12,10,5,40.86536
3406559,172.201187366269,-43.6181457025121,69.81754923,3.223,5,2010,11,12,12,12,57.54432
3406281,172.087803513344,-43.224737253854,69.94477567,2.37,5.9167,2010,11,12,15,16,9.90903
3406300,172.375211233226,-43.6094529117819,69.98626296,2.412,5,2010,11,12,16,15,54.41051
3406303,172.122179810716,-43.496114909538,69.99596273,2.594,5,2010,11,12,16,29,52.47125
3406308,172.404170026384,-43.5920092592348,70.00887862,2.781,5,2010,11,12,16,48,28.40338
3406318,172.123692677087,-43.4588507789438,70.02567285,2.563,5,2010,11,12,17,12,39.42556
3406382,172.307569355524,-43.5620453599336,70.11930333,2.766,5,2010,11,12,19,27,29.09864
3406441,172.107303868201,-43.4396499797243,70.24259494,2.351,5,2010,11,12,22,25,1.4939
3406520,172.206077796843,-43.2076972253621,70.41335225,2.425,5,2010,11,13,2,30,54.92529
3406524,171.561333370966,-43.5272073907898,70.41926965,2.888,12,2010,11,13,2,39,26.18851
3406534,172.245312747647,-43.6236453948555,70.44401055,2.467,5,2010,11,13,3,15,3.80254
3406542,172.357850780988,-43.6041101070384,70.46276497,2.873,5,2010,11,13,3,42,4.1843
3406544,172.525861642448,-43.4587031564999,70.46884551,2.838,16.7406,2010,11,13,3,50,49.54316
3406576,171.577529382538,-43.4975838276686,70.53921921,2.213,5,2010,11,13,5,32,9.83111
3406587,172.390237235384,-43.6131605957646,70.56004379,2.605,5,2010,11,13,6,2,9.07427
3406605,171.894014319087,-43.1873497056678,70.60823489,3.16,12,2010,11,13,7,11,32.78584
3406648,172.653357770645,-43.5690754693281,70.69679723,3.055,4.8394,2010,11,13,9,19,4.57165
3406678,172.164547486836,-43.5841133504261,70.76302564,2.408,5,2010,11,13,10,54,26.70622
3406681,172.37768490671,-43.6413833234956,70.76945302,3.192,5,2010,11,13,11,3,42.03186
3406684,172.435195034014,-43.6156843935658,70.77522932,3.85,12,2010,11,13,11,12,1.10398
3406693,172.435548229177,-43.6150020596205,70.7966403,2.321,13.6009,2010,11,13,11,42,51.01263
3406704,172.397368678318,-43.5496964245953,70.81899877,2.5,5,2010,11,13,12,15,2.78444
3406709,172.17179608055,-43.571932882658,70.82668547,2.838,5,2010,11,13,12,26,6.9159
3406713,172.405057925508,-43.5949301297383,70.8322405,4.759,8.164,2010,11,13,12,34,6.87041
3407521,172.394648270639,-43.5806455379017,70.83335671,3.878,5,2010,11,13,12,35,43.31055
3406717,172.561118438047,-43.4135680147313,70.84038201,2.378,5,2010,11,13,12,45,50.29648
3406723,172.494503436278,-43.4211517581118,70.85525154,2.668,5,2010,11,13,13,7,15.02429
3406724,172.407156044963,-43.5702064031201,70.85767887,3.027,5,2010,11,13,13,10,44.7457
3406764,172.369298564214,-43.5739209889061,70.93833211,2.863,5,2010,11,13,15,6,53.1849
3406771,172.719393546324,-43.4596721743927,70.95530985,2.448,8.7918,2010,11,13,15,31,20.0619
3406807,172.469633037028,-43.5361992128985,71.03498614,2.83,5,2010,11,13,17,26,4.09339
3406855,172.414636904428,-43.5556360690441,71.12715923,2.753,5,2010,11,13,19,38,47.84842
3406946,171.90233725818,-43.612194521666,71.31110806,2.648,5,2010,11,14,0,3,41.02736
3407006,172.52354615368,-43.5907364811665,71.44103365,2.841,5,2010,11,14,3,10,46.59863
3407035,172.408022873741,-43.6199227480391,71.49906569,3.58,5,2010,11,14,4,34,20.56644
3407066,172.466576746746,-43.6310897514821,71.55751988,2.647,7.8967,2010,11,14,5,58,31.00829
3407069,172.030708880091,-43.5905992535986,71.56021273,2.762,5,2010,11,14,6,2,23.67049
3407078,172.409164450653,-43.6005677713659,71.57319535,4.844,8.1993,2010,11,14,6,21,5.36938
3407087,172.399645558181,-43.564793970801,71.58823053,3.157,5,2010,11,14,6,42,44.40888
3407093,172.419069890389,-43.5541013284496,71.59797369,2.87,5,2010,11,14,6,56,46.21776
3407152,172.40758997957,-43.5574002627167,71.59937629,2.731,5,2010,11,14,6,58,47.40283
3407095,172.030023592295,-43.5994059818709,71.60081782,2.307,5,2010,11,14,7,0,51.95049
3407383,172.415197484506,-43.5642888373223,71.60145625,2.739,5,2010,11,14,7,1,47.11106
3407140,172.101678644723,-43.2179245247804,71.68399824,4.054,8.2476,2010,11,14,9,0,38.73858
3407143,172.391137485085,-43.5763696096562,71.69331254,2.561,5,2010,11,14,9,14,3.4945
3407158,172.493653899008,-43.5742008585566,71.7250946,2.367,5,2010,11,14,9,59,49.46408
3407162,172.171608256749,-43.6276223891399,71.72974279,2.599,5,2010,11,14,10,6,31.068
3407174,172.594650626756,-43.4659962289242,71.75133149,2.723,7.0127,2010,11,14,10,37,36.33174
3407191,172.193526642155,-43.649317409091,71.78255517,2.784,5,2010,11,14,11,22,34.05782
3407309,172.405714830253,-43.5466164200315,72.03479443,2.654,5,2010,11,14,17,25,47.52946
3407384,172.233721063754,-43.600526104528,72.18822234,2.91,5,2010,11,14,21,6,43.7009
3407403,172.410757647873,-43.5702878683965,72.2230161,3.065,5,2010,11,14,21,56,49.88201
3407405,172.411856990034,-43.5654059662851,72.22599637,2.8,5,2010,11,14,22,1,7.37723
3407406,172.397471456218,-43.5430542085032,72.22753204,2.708,5,2010,11,14,22,3,20.05959
3407416,172.130118478606,-43.4605829299423,72.24872864,2.628,5,2010,11,14,22,33,51.44539
3407439,172.371386508427,-43.6007552627605,72.30395534,2.702,5,2010,11,14,23,53,23.03261
3407458,172.411537125009,-43.5639191767648,72.33824338,3.037,8.8931,2010,11,15,0,42,45.51881
3407488,172.40825334988,-43.5681148178004,72.40083267,3.242,5,2010,11,15,2,12,53.2337
3407543,172.409120285191,-43.5655179878251,72.50293825,2.662,5,2010,11,15,4,39,55.15578
3407623,172.371172936472,-43.635875568148,72.64879613,2.735,13.9345,2010,11,15,8,9,57.27664
3407700,172.393634304244,-43.5767788052717,72.79662762,3.509,5,2010,11,15,11,42,49.91701
3407710,172.045673127099,-43.2219086227458,72.81428952,3.361,7.277,2010,11,15,12,8,15.90512
3407743,172.399604190247,-43.5790512696945,72.89373609,3.298,5,2010,11,15,14,2,40.08939
3407744,172.297206364596,-43.5590572508844,72.89582418,2.539,5,2010,11,15,14,5,40.50034
3407804,172.688710691038,-43.4891155823168,73.03820021,2.438,11.6913,2010,11,15,17,30,41.78901
3435310,172.035903462315,-43.2208633904732,73.03907647,3.037,7.8606,2010,11,15,17,31,57.4977
3407826,172.510151672024,-43.6148923360834,73.08619435,2.837,10.347,2010,11,15,18,39,48.48279
3407827,172.4026608819,-43.5665648207152,73.08814858,3.25,5,2010,11,15,18,42,37.32806
3407951,172.370625171241,-43.5821281369333,73.33174888,3.02,5,2010,11,16,0,33,24.39394
3407997,172.359819540975,-43.6088915397806,73.41014236,2.692,5,2010,11,16,2,26,17.591
3408031,172.022892909156,-43.2269914435676,73.4706971,3.189,5,2010,11,16,3,53,29.52035
3408126,172.463939820875,-43.6181165179793,73.65544282,3.003,5,2010,11,16,8,19,31.5504
3408127,172.099788255647,-43.5989909870986,73.65711121,3.986,6.4003,2010,11,16,8,21,55.69933
3408139,172.470140006451,-43.6174610549898,73.68112508,2.538,5,2010,11,16,8,56,30.49811
3408207,172.418940443047,-43.5248384119205,73.83831005,2.91,5,2010,11,16,12,42,51.27917
3408256,172.460469532416,-43.6182713828838,73.94090265,2.948,5,2010,11,16,15,10,35.28007
3408279,172.111953443478,-43.5971410710416,73.99084503,2.456,5,2010,11,16,16,22,30.30115
3408454,171.739060835917,-43.5863964772207,74.32040986,2.233,5,2010,11,17,0,17,4.70298
3408467,172.187482735653,-43.5356791526209,74.34405404,2.805,5,2010,11,17,0,51,7.55979
3408584,171.956351390182,-43.5545726962621,74.56043384,2.476,5,2010,11,17,6,2,42.77472
3408589,172.198642389465,-43.2106879785038,74.57245886,2.715,5,2010,11,17,6,20,1.73672
3408617,172.360593838141,-43.6201019713097,74.63083153,2.238,5,2010,11,17,7,44,5.13559
3408620,172.13011426117,-43.427114692285,74.63484412,2.609,5,2010,11,17,7,49,51.82312
3408645,172.407806754525,-43.5656642653673,74.6787432,2.836,5,2010,11,17,8,53,4.70313
3408647,172.345351124258,-43.5881351439961,74.68512599,3.601,5,2010,11,17,9,2,16.17657
3408655,172.206660895737,-43.6145469988661,74.6999251,2.231,5,2010,11,17,9,23,34.81926
3408658,172.633721647557,-43.378412905116,74.70597757,2.396,5,2010,11,17,9,32,17.75334
3408730,172.370595047255,-43.3994307787146,74.86209935,2.244,12,2010,11,17,13,17,6.67491
3408733,172.188626567801,-43.6021708921234,74.86708717,2.249,5,2010,11,17,13,24,17.62257
3408758,172.455760033567,-43.4313619276839,74.92827441,2.249,12,2010,11,17,14,52,24.19989
3408778,172.172217762478,-43.5427354931064,74.97230459,2.434,5,2010,11,17,15,55,48.40731
3408819,172.023505880555,-43.5625254990245,75.05596775,2.366,5,2010,11,17,17,56,16.90479
3408821,172.119699456342,-43.2127355271398,75.06111057,2.593,5.7933,2010,11,17,18,3,41.24457
3408879,172.173088225455,-43.5798003176523,75.1834987,2.349,5,2010,11,17,20,59,55.57853
3409009,172.181957746898,-43.5490790757533,75.3965126,2.455,5,2010,11,18,2,6,39.97989
3409067,172.512863009016,-43.505066939569,75.51192397,2.866,5,2010,11,18,4,52,51.52232
3409071,171.989401995035,-43.5759766293509,75.51705471,2.208,5,2010,11,18,5,0,14.81828
3409125,172.215770215826,-43.6046539894053,75.63596392,2.468,5,2010,11,18,7,51,28.57391
3409149,172.19477667928,-43.3930022493335,75.68410792,3.201,5,2010,11,18,9,0,48.21555
3409225,172.181913160199,-43.4464799545571,75.86055369,3.373,5,2010,11,18,13,14,53.13017
3409228,172.609430371483,-43.4833831221515,75.86598806,2.529,5,2010,11,18,13,22,42.65934
3416293,172.361286986319,-43.6000697468523,75.91892247,2.426,5,2010,11,18,14,38,56.19267
3409303,172.215388526274,-43.5871710558479,76.03614045,2.603,5,2010,11,18,17,27,43.82547
3409336,171.382752473864,-43.6890768286296,76.11414571,2.52,13.9985,2010,11,18,19,20,3.4805
3409476,172.391074344036,-43.588889588962,76.36348577,2.484,5,2010,11,19,1,19,6.46178
3409524,171.881502267196,-43.6254696840234,76.44151422,2.637,5,2010,11,19,3,11,28.11932
3409553,172.118670986166,-43.4326804693494,76.49594747,2.501,8.0807,2010,11,19,4,29,51.15273
3409563,172.403840621317,-43.6257067725455,76.51619166,2.825,12,2010,11,19,4,59,0.25029
3409643,172.55052362267,-43.5915016593326,76.69194004,3.207,5,2010,11,19,9,12,4.91039
3409683,171.831211950519,-43.5760541085425,76.77326323,2.481,5,2010,11,19,11,9,11.23381
3409699,171.810671286737,-43.2368186830555,76.80660762,2.512,5,2010,11,19,11,57,12.18932
3409725,171.75208242776,-43.5680212055419,76.86126011,2.646,5,2010,11,19,13,15,54.16464
3409749,172.10124293886,-43.5424281972289,76.91479522,2.095,5,2010,11,19,14,32,59.59815
3409763,172.376460528643,-43.5781543957579,76.94406835,2.716,12,2010,11,19,15,15,8.79636
3409802,172.149676294607,-43.3210043175043,77.03412303,2.688,5,2010,11,19,17,24,49.52101
3409815,172.147763428915,-43.3211341261154,77.06212988,2.799,5,2010,11,19,18,5,9.31246
3409820,172.152326753531,-43.3086013665774,77.06970328,3.603,5,2010,11,19,18,16,3.65425
3409846,172.303102060841,-43.5706055038365,77.12896441,3.084,5,2010,11,19,19,41,23.81595
3409885,171.798978413552,-43.6012966974164,77.2101454,2.548,12,2010,11,19,21,38,17.85374
3410005,172.396993657053,-43.2218099213011,77.4717163,2.392,5,2010,11,20,3,54,57.57959
3410088,172.167478461834,-43.6115614671155,77.64227263,2.989,5,2010,11,20,8,0,33.64596
3410119,171.888991405713,-43.5974296770617,77.70686073,2.237,5,2010,11,20,9,33,34.05768
3410131,172.040557534719,-43.3164781665685,77.73495636,2.399,5,2010,11,20,10,14,1.52049
3410158,172.487551313713,-43.3682566014102,77.7940425,2.532,5,2010,11,20,11,39,6.56277
3410182,172.327218348975,-43.5413871600484,77.84412263,2.413,12,2010,11,20,12,51,13.48601
3410199,172.162121493074,-43.5165672737958,77.87654311,2.848,5,2010,11,20,13,37,54.61557
3410210,171.869176082862,-43.5719865732762,77.90254725,2.643,5,2010,11,20,14,15,21.37321
3418130,172.037565235044,-43.4656508064874,77.91831113,2.651,5,2010,11,20,14,38,3.37283
3410317,172.183424706382,-43.4913633553542,78.01791268,2.624,5,2010,11,20,17,1,28.94618
3410281,172.466083211324,-43.6081986162629,78.04869145,2.605,8.3722,2010,11,20,17,45,48.23235
3410436,172.526559536131,-43.5248090676294,78.39473075,2.325,2,2010,11,21,2,4,6.02788
3410444,172.17167354818,-43.5390770102696,78.41203535,2.691,5,2010,11,21,2,29,1.14566
3410451,172.356929691199,-43.6127548790539,78.42771677,2.399,12,2010,11,21,2,51,36.02028
3410513,172.292656264648,-43.6205158368224,78.58815087,2.631,19.5504,2010,11,21,6,42,37.52621
3410661,172.343922853876,-43.5965789655474,78.91296031,3.658,5,2010,11,21,14,30,21.06186
3410713,172.349263069828,-43.6427749350554,79.01878945,2.404,5,2010,11,21,17,2,44.6997
3410718,172.344327593208,-43.6211268746722,79.02784227,2.69,5,2010,11,21,17,15,46.86324
3410721,171.756600301543,-43.5359866163284,79.03439899,3.465,12,2010,11,21,17,25,13.36334
3410785,172.348038286886,-43.6576284341819,79.16423731,3.081,5,2010,11,21,20,32,11.39483
3410789,172.345505083245,-43.6557059444621,79.17261541,2.962,5,2010,11,21,20,44,15.26227
3410844,172.545128691241,-43.5378090903754,79.276612,2.723,5,2010,11,21,23,14,0.56761
3410883,171.922968115592,-43.2639214294753,79.34049313,2.416,9.1088,2010,11,22,0,45,59.89704
3410908,172.118121916025,-43.4475830602539,79.38439768,2.618,5,2010,11,22,1,49,13.25034
3410934,172.162693793366,-43.6090604804363,79.42943705,2.591,5,2010,11,22,2,54,4.65195
3411025,172.313796998504,-43.6003911770795,79.59217878,2.537,5,2010,11,22,6,48,25.53775
3411056,172.21472912884,-43.6508227117377,79.65759586,2.319,5,2010,11,22,8,22,37.57295
3411079,172.639383054498,-43.4518339600646,79.71124482,2.149,12,2010,11,22,9,39,52.84347
3411085,172.093141280025,-43.4250731665048,79.72503669,3.159,5,2010,11,22,9,59,44.46129
3411088,171.984531573396,-43.4049352817853,79.73257497,2.301,5,2010,11,22,10,10,35.76816
3411107,171.534692057695,-43.4811372234146,79.77049711,2.352,5,2010,11,22,11,5,12.24123
3411129,172.161185461245,-43.5180726985485,79.81988031,2.657,5,2010,11,22,12,16,18.94968
3411131,172.340606449635,-43.4556739440275,79.82276317,2.953,5,2010,11,22,12,20,28.02901
3411173,172.465839999175,-43.6105106865063,79.91187419,2.381,2,2010,11,22,14,28,47.22068
3411294,172.309977029028,-43.5614837297831,80.15652445,2.685,3,2010,11,22,20,21,5.0036
3411299,171.897201853993,-43.5408331519499,80.16709398,2.471,5,2010,11,22,20,36,18.21105
3411555,171.857234120014,-43.5703652646353,80.63111737,2.912,5,2010,11,23,7,44,29.83197
3411732,172.170869580041,-43.5927012418126,81.00309079,3.256,12,2010,11,23,16,40,8.33507
3412039,171.939818470655,-43.539478567465,81.61500431,2.258,5,2010,11,24,7,21,17.66377
3412435,172.196940413797,-43.6263972982282,81.81004633,2.203,5,2010,11,24,12,2,9.29348
3412137,172.526939701046,-43.6130361117218,81.81050202,2.293,5,2010,11,24,12,2,48.66581
3412167,172.163192901133,-43.4700912522046,81.87330882,2.361,5,2010,11,24,13,33,15.17287
3436362,172.364228465197,-43.6018591741292,81.9210779,2.151,5,2010,11,24,14,42,2.42183
3412208,172.392162858836,-43.5803174351683,81.96229102,3.269,15.817,2010,11,24,15,41,23.23513
3412248,172.731098468426,-43.4616713672402,82.05296006,2.825,10.5557,2010,11,24,17,51,57.04041
3412292,172.153575241351,-43.4862506197083,82.13656465,2.428,5,2010,11,24,19,52,20.47692
3412383,172.361646878976,-43.5728077632551,82.32216137,2.502,5,2010,11,25,0,19,36.03333
3412428,172.540464043405,-43.3935765497235,82.40791827,3.069,5,2010,11,25,2,23,5.42966
3412546,172.411486763264,-43.5973573215034,82.64434823,2.78,12,2010,11,25,8,3,32.978
3412552,172.533604900501,-43.4011548301439,82.65772731,2.907,5,2010,11,25,8,22,48.93069
3412560,172.426756453304,-43.784880865574,82.66944724,2.444,12,2010,11,25,8,39,41.53216
3412630,172.398859979845,-43.5189476339755,82.78307574,2.913,5,2010,11,25,11,23,19.03476
3412659,171.870342105316,-43.5518698158267,82.82580636,1.853,5,2010,11,25,12,24,50.96079
3412665,172.273504918055,-43.6015306451804,82.83454087,3.249,5,2010,11,25,12,37,25.62201
3412706,172.131177983564,-43.46514577303,82.92488678,2.358,14.0583,2010,11,25,14,47,31.50867
3412721,172.453606464231,-43.5325509367394,82.9557017,2.71,11.9725,2010,11,25,15,31,53.91823
3412804,172.47011924539,-43.416316096272,83.11870901,2.961,9.4852,2010,11,25,19,26,37.74959
3412829,172.370361212972,-43.5920997670668,83.17345036,2.465,12,2010,11,25,20,45,27.40224
3412909,172.657185269987,-43.5774484093739,83.34147817,3.399,6.5561,2010,11,26,0,47,25.00478
3412989,172.120738769625,-43.4777316376427,83.50150172,2.639,5,2010,11,26,4,37,51.03998
3413017,172.434435307404,-43.6107752420551,83.56232117,2.687,5,2010,11,26,6,5,25.83967
3413054,172.003541987579,-43.5744435856767,83.64009944,2.475,5,2010,11,26,7,57,25.88293
3413135,172.4579307056,-43.5345965826484,83.78742826,2.611,11.1095,2010,11,26,11,29,35.09255
3413204,172.152953258953,-43.4785227045128,83.93389617,2.258,5,2010,11,26,15,0,29.92018
3413233,172.213942949163,-43.5140255838147,83.99317558,2.592,12,2010,11,26,16,25,51.66072
3413289,172.354462446625,-43.6340012464812,84.11789901,2.276,5,2010,11,26,19,25,27.76506
3413323,172.694978904487,-43.4865401726693,84.19428113,3.295,16.2598,2010,11,26,21,15,27.18079
3413334,172.05660263411,-43.5971152696905,84.22824294,4.265,5,2010,11,26,22,4,21.48125
3413430,172.313146336063,-43.6185603385998,84.42026103,2.703,5,2010,11,27,2,40,51.84372
3413540,172.357877936032,-43.5886015964779,84.6542576,2.691,5,2010,11,27,8,17,49.14786
3413581,172.493063583025,-43.5112100975053,84.75643307,3.431,5,2010,11,27,10,44,57.10806
3413620,171.872044497921,-43.5735360435888,84.82803202,2.754,5,2010,11,27,12,28,3.25731
3413639,172.042801297926,-43.5910514350317,84.87105412,2.146,5,2010,11,27,13,30,0.3671
3413795,171.818121789612,-43.6239635693953,84.87178778,2.371,5,2010,11,27,13,31,3.75525
3413799,172.396020950792,-43.5533257771154,84.95329959,2.763,5,2010,11,27,15,28,26.37518
3413675,172.474415286207,-43.6130162153057,84.95832288,2.486,7.0141,2010,11,27,15,35,40.38816
3413681,172.520293002537,-43.506880333773,84.9700937,3.084,6.7062,2010,11,27,15,52,37.3871
3413703,172.517151511601,-43.5038158794029,85.01800329,2.66,5,2010,11,27,17,1,36.77551
3413737,172.389227914791,-43.5482494033114,85.09249348,2.729,5,2010,11,27,18,48,52.72742
3413749,172.221708326893,-43.4289965154464,85.11898133,2.365,12,2010,11,27,19,27,1.27803
3413849,172.272305588606,-43.577508091473,85.31826422,2.648,12,2010,11,28,0,13,59.3199
3421010,172.154723837567,-43.5933310748321,85.55332928,2.408,5,2010,11,28,5,52,28.94049
3414009,172.032381794679,-43.2341569008849,85.63095056,2.722,6.9568,2010,11,28,7,44,15.41962
3421341,172.320893626891,-43.5593163030495,85.6614405,2.532,5,2010,11,28,8,28,9.75043
3414058,172.520325611089,-43.6160600798584,85.72991686,2.925,12,2010,11,28,10,6,46.10812
3414100,172.037295467102,-43.2223604897844,85.81673744,2.322,5,2010,11,28,12,11,47.40568
3414142,172.575887641821,-43.4647673769948,85.89908202,2.302,5,2010,11,28,14,10,21.97711
3414194,172.07253483491,-43.3434685217095,86.00030086,2.189,9.4118,2010,11,28,16,36,7.28531
3414244,172.116147735779,-43.6204778012759,86.09610367,3.307,5,2010,11,28,18,54,4.64789
3414406,172.425117086632,-43.582169527567,86.41476296,2.577,14.7601,2010,11,29,2,32,56.81042
3414411,172.165454971526,-43.6037337450023,86.43169812,2.36,5,2010,11,29,2,57,20.00854
3414414,172.642002798372,-43.5633884532791,86.43875866,2.71,5,2010,11,29,3,7,30.03886
3414430,172.392008834474,-43.577139287517,86.47059845,2.858,5,2010,11,29,3,53,20.99709
3428968,172.315465164531,-43.6040464995929,86.47813057,2.584,5,2010,11,29,4,4,11.77237
3414505,172.278523874106,-43.5709853418114,86.62792554,2.525,5,2010,11,29,7,39,54.05745
3414531,172.053964602431,-43.5819711220864,86.68304079,2.115,5,2010,11,29,8,59,16.01524
3414547,172.398329678843,-43.5601606071782,86.7217632,3.653,5,2010,11,29,9,55,1.63153
3414565,172.403682603536,-43.5646168998664,86.76511462,2.994,5,2010,11,29,10,57,27.19424
3414569,172.088640701264,-43.5932144688333,86.77399677,2.561,5,2010,11,29,11,10,14.6115
3414608,172.380956628552,-43.5645691227159,86.86291878,2.834,3,2010,11,29,13,18,17.47354
3414653,171.815750387312,-43.6890672809493,86.95928186,2.248,5,2010,11,29,15,37,3.24405
3414737,172.417835795494,-43.5433659297489,87.12958818,2.362,5,2010,11,29,19,42,17.70954
3414780,172.151274075296,-43.6098141098141,87.20790822,2.586,3,2010,11,29,21,35,4.56099
3414798,171.945919781606,-43.5558638671698,87.24387578,2.51,5,2010,11,29,22,26,52.15844
3414799,171.884810551401,-43.6329191817229,87.24603183,2.589,5,2010,11,29,22,29,58.44095
3414804,172.419358751946,-43.5614565674964,87.25801691,2.641,5,2010,11,29,22,47,13.95241
3414843,172.346912412872,-43.5302851112093,87.33433295,3.367,13.8873,2010,11,30,0,37,7.65771
3414851,172.353128819384,-43.5903662610103,87.35048683,2.526,5,2010,11,30,1,0,23.35347
3414950,172.2956220278,-43.5772658700074,87.55006158,2.532,5,2010,11,30,5,47,46.61182
3414976,172.486189152414,-43.6359219050901,87.60650947,3.348,12.8141,2010,11,30,7,9,3.70905
3415025,171.891422499131,-43.5748225892631,87.71020368,1.944,5,2010,11,30,9,38,22.88878
3415133,172.047875807373,-43.5967914394696,87.9411327,3.408,5,2010,11,30,15,10,55.15639
3445407,173.097363001119,-43.4602736910166,87.957957,2.084,12,2010,11,30,15,35,8.77611
3415149,172.263818842816,-43.5779762699939,87.97615179,2.291,12,2010,11,30,16,1,20.80568
3415194,172.036792249591,-43.2433583729481,88.07468252,2.717,12,2010,11,30,18,23,13.86082
3421817,172.088762991381,-43.2173541478152,88.31013753,2.901,5,2010,12,1,0,2,17.17362
3415337,172.427988326227,-43.5902305803527,88.37885528,2.834,12,2010,12,1,1,41,14.38732
3415372,172.103101987699,-43.6035805267442,88.45430371,3.534,5,2010,12,1,3,29,53.13153
3415390,172.412297256277,-43.5890806379158,88.45554921,2.639,5,2010,12,1,3,31,40.74272
3415425,172.094133200398,-43.6835500311425,88.56912405,2.458,5,2010,12,1,6,15,13.60866
3415487,171.855203026333,-43.596054417028,88.69456211,3.094,5,2010,12,1,9,15,51.45688
3415576,172.533907950563,-43.5587181319224,88.85757519,2.344,5,2010,12,1,13,10,35.78769
3415656,172.393597534111,-43.5468773232637,89.05053635,2.703,3,2010,12,1,17,48,27.63158
3415690,172.674967905515,-43.476755503989,89.12698617,2.555,5,2010,12,1,19,38,32.89574
3415744,172.423209294167,-43.573114097343,89.23516321,2.685,5,2010,12,1,22,14,19.39218
3415788,172.047190897739,-43.6168050548481,89.32409962,3.072,5,2010,12,2,0,22,23.49785
3415802,172.473307600956,-43.5648569100994,89.35425508,3.081,5,2010,12,2,1,5,48.92988
3415942,171.497874551558,-43.6097766691057,89.63933462,2.223,5,2010,12,2,7,56,19.80183
3415991,171.315394068626,-43.1890137882027,89.75166604,2.317,5,2010,12,2,10,38,5.23663
3415994,172.49590043804,-43.5974776819878,89.76147803,3.307,12,2010,12,2,10,52,12.99288
3415998,171.396432133596,-43.3620236499146,89.77254793,2.357,5,2010,12,2,11,8,9.43174
3428921,172.360495557659,-43.5975901016982,89.83137771,2.375,5,2010,12,2,12,32,52.32509
3416094,172.381187408627,-43.5698809498248,89.98557871,2.718,5,2010,12,2,16,14,55.29153
3416148,172.372248865798,-43.5555210064903,90.10068736,2.343,5,2010,12,2,19,0,40.67873
3416262,172.462037093619,-43.4268549133677,90.31949315,2.614,5,2010,12,3,0,15,45.49895
3416289,172.072947273965,-43.6063483913674,90.37093424,2.678,5,2010,12,3,1,29,50.00894
3416322,171.377513657502,-42.9976743175375,90.43078019,2.614,2,2010,12,3,2,56,0.69953
3416390,172.341673660793,-43.6408597656332,90.58568799,3.583,5,2010,12,3,6,39,4.73321
3416455,172.373267004017,-43.5600180628737,90.61088296,2.378,3,2010,12,3,7,15,21.57909
3430221,172.199827108872,-43.5906105722185,90.68058836,2.2,5,2010,12,3,8,55,44.12503
3416647,171.673028310391,-43.6396665890284,90.87880888,2.199,5,2010,12,3,13,41,10.37789
3416635,172.365922664776,-43.5652164949167,91.0958685,2.478,5,2010,12,3,18,53,44.32936
3416701,172.171887413031,-43.5206166311323,91.22124962,2.701,5,2010,12,3,21,54,17.25809
3416757,172.449598234124,-43.6340524180469,91.33703643,2.838,5,2010,12,4,0,41,1.23817
3416781,172.524799103444,-43.6318116453453,91.39118194,3.738,2,2010,12,4,1,58,59.411
3416789,172.202193267173,-43.572588450704,91.4078678,2.458,12,2010,12,4,2,23,1.06929
3416801,172.333266979863,-43.5891010466929,91.43645327,2.659,5,2010,12,4,3,4,10.85356
3416804,172.425030583605,-43.5572095426773,91.44224586,2.957,5,2010,12,4,3,12,31.33336
3417108,172.273765798508,-43.6118565263858,91.71245308,2.895,5,2010,12,4,9,41,37.23686
